owner,balance
9jWg5i37Ki18kBkMWVDbUAzMGuF3yXvbSKeS8xsiT9Rs,75000000
3cZgALbnav5jVpDYiBUtuCd51Proi38dGDmVYDuFbT2q,75000000
E5QePTZ7Luu9bdThaW8xrVmpB79urVVSSnz8TZyk4WBu,324330839
88GvtPHFTrnpFoS1WRD6sBux2GoZhQRst173YK4CYFJA,420000000
7CaMPgTNQUSUn2YSS3L15AqNVrv6c2WmkdfBF8keEJZ5,1343936991
2K8jsr814RoTj1VMCaRUtF1KsvyuVEE6fmGjsG7WBqCQ,75000000
7DGZxfP3LaCFkDctBzrMH57jZhYc2dgoK7hrz97qp9Pi,75000000
2T6ZZ7HLGTBpp3Vx1zvGU1PvngUjyb9sHyE8kG7pmXiL,75000000
96DnPPpYvjgF2S1RJW3rUWN1QyJXCqm8Q25tGNSUTUVj,75000000
7WmBuiYVNmW1escLCMCGV3DarkAuBm5NyGWihgAKXNGu,75000000
4oEX9TXCrr1ApoNV8jJJP8rfWQL8voNu9TFMwMVNjM4V,75000000
H1QgTc1HdjgzdgrV7ZHp1JzetbxuSSdi2fb12FD3ttZz,75000000
B1UymQVpAzQhNPF4vVjeNYhPs8XnTWsTfYFXhEGTcSPX,420000000
DJSCjrKVrMCqtb5yxioUgjv4g75LB2YCL4zm4Lxmdbq4,13026598567
GZfGiNysVN5kMzMKK1dC7Begf6q3rjVSM7YTgSqcDtUx,7500
HXMb55Tu3TsUduZVqgRh12rtprdCLZNnsuz5tAg9EZyK,75000000
6hLr7epvJZotZZ8roEx6mYDsKQuAZcoepDFfFoWFBa81,75000000
HmYCVrRAm63cZQip44nKGEBzPHuCZKXaee4vtTAzG4y3,5685475636
nYfGxF26LPv3TFgBKCHUPP8gkfKb918gc5M1TmRorfB,5692374091
pTDaLbeMWWr2P6iiGSZ3y5R2zRGMC9N7mcf3tL4haCY,75000000
BQFwWsDJFmyR6TEa9zhSUW4YbxmDPL7nHyNWpRM1b943,420000000
HReWrBU6LJDdUkkdQafMUa6qsQXtMrsq74RsCyBJuygK,75000000
PdtK2WpUQ3M433m2phGjcMfzNQKTytM3yS1GSmYv2Dy,75000000
B2BM3cMSECj3SAWMwH4MwMH2ismXVe1sjpQ42AyansS6,75000000
97dwiLSJpacU2aTYjUp9ezWTsLSKLMovdr2TENvrxLPg,1336745395
33tjhVH1uMDB3HY2btq7xZhkn52L5SCUtPjDrwFoqfpe,11544456294
A74gkMnfmZaSCt5SeFLZgF7SVeAD7mk8srK69ogxyt4p,2000000000
J6CDkBaF4BY2tMefCKF8V7vvvFakycUdWgNv6SAMEjkG,420000000
3cWaQriNdBawpxr8tMJXEpqhYpBdjMou1NP8iJNt2zn9,75000000
92BV259mEcEmvEvF8Cn4hJ46WfbHSNcj1FWjUx4yybGd,75000000
Gbr98GHD21ZCYq79AdYDUjod228drWUyXay7QjQoKrnZ,75000000
H9RUEZLzuig1WazxfNZHoJaJm43kgpQjGLRso2NZzoDP,75000000
DQYJduScBBhKw7JkxQq1NVh1hH1tvPeG31wB196Thh1K,1810249357
4veaZu8G1ZHdwQ1PkYacutVcNEMhHSekxuekpYRodCJX,75000000
6CauZhoNdRLR1daKWnZH1zhdv3GSe4uEpqGBjDHLtsbH,420000000
8cwP7FHtS2mpDxBEC4q7sboRjQ5RMdtzpELmcYWVGHkJ,1012950306
9A5gbVRavxwFWQzZcMjWTAzY2usWDGhUTGP3JDbT5fvN,75000000
CuS5RSWgbQWGEnR78qG7578GEVWsRicBwhL8EnFZ7fmE,75000000
CbVmXHjAe16omRjruwsuNEQ6XotRd1DoevbL2JBtLWGa,75000000
7eHkJnzrgLG4ibVEm2Ym6QZdHsq93hMRqCCfcTj1tuW,75000000
9ifTunRJzm3e4xUXpfgCd1Zv3iunYSxsXL5fKWY5nkcg,400000000
8dmceiZysvFFfFEqvYnnbCwS15M2fqwMiSPTiec3ExQZ,75000000
CJeeBybmZ2YL2bwqZ6wxSqorGhizrwpPoqQxVimqNnKt,75000000
AVKqnG5h9aDhk4Lyr3pfa6oafESnfS9tpsWGwGboVSV9,75000000
B8bafsS6wwbFRhguY5gXskfyNmXsURaUmuXEiAy97fMh,75000000
6hsn2FSXXuCCdGP9WY2vNsGzvDLdi2GhVHy2cfZTJr3v,37500000
H1rR2gCzuLt6QDRmsCv1c39Kryf9w4eMmMDsYbPXKtdU,159000000
DhrH27p5KFnmn8Gnrnm8BLzW8MeH9m8tpyMsNGVCk9R,15477671
8s6cUXyejZZJU1A7SyZnJU6PYx9TsRB48BrXXV5o7YkN,75000000
8GwwkXEU6wNKUjifkqbbDK1DkdosNdyuhAvq5P95kFDo,75000000
7W2j9vwBvyQSFFGZdUevWFbJeY6RwY8AqYTURMCPHnxs,75000000
GrVh97tgNuc5JxrtBfZiwujvMVJGrBFaEixzu2t8JM6V,75000000
3VM7We1x6xvnE6civGyoWveZr25bcKHa1SHhrjUH7B4U,75000000
5UKHLiu2CoY1uVtYirdAeA2aAiXBMMgUiWWJLzGmCA9U,19687325654
GifpLf7mvibtGCdgShdyTFQao4wXV878XJCYTpbmKDSK,1000000
TGwWzBrNbrix8CzuZsNZUJmZNZTpHra8edo42MpVWxy,10000000000
BnYp1n5i5oHoCb7Gu9do4getJmTijdf1BKfPry67SsiZ,75000000
8peYfjuG4pMQ9qyBaaBcxuKLc3Ap7Ak9A2csfPCdZfSr,75000000
BVfDNoqEszF1L7KkGQmkPgudLWT7iLj5GX26mimPrkb7,420000000
7VFFu2GH1291xYTnCs5MEauTGHddZhTWcPtt93ob5Pqg,854539373
8Udu9e8USn2cPA3527ug6yvAgKQ3vqP3CpFNWchwX9JD,6450305198
7gSdHo2ixbxgxX3n8j7WQUN1KHprrboKxKFNAh6HPzMV,75000000
HAyhUUdP1xQuCU63p7owsT1bYCL1afuhdVHpTGzrM9n4,75000000
GYEF8rvS7gVXeEikX9R3DbTPPF27CmVr76a9TLLcpwsn,1000000
41cFX3nwqD2fJbEnCerpqMWpdLL1yc7krMdSCPgLzFtL,17616913990
HQbuVnViH7T5Z5KGcrwCeywn4GixBJKoJ4uvtdH4261E,1586749408
8v9zRCtLd8wuoYQQ2HV4LymaCsNo39hFEtfiYpnLh8mJ,75000000
6gTdEwvUAqrkv6gd3Qc1db1LL8XGwSBPfr926p7rqkfB,2014637376
BmELxCUdraY6N8U9qSNQp5UB4u8dWGiXW1sScm9NSYhe,420000000
TjvTUqwKUbivHgtKvZK99CxRYSPZ9Tf8YEhKWK5R78L,75000000
EbMBb3szNGxg2FTy3L5m8XdXVAA7cPhCiHi26JGufuHU,75000000
6HYDegCQ6CCQN9y661vyjuExvSZhFGTmhQMAH1Upvq3R,75000000
BPH2YWwhHUeq5JiRhaDRQ7rHTy9WotZat8WDLnNspjeL,2000000000
3heBmHnAY41ow8wWtpGLXh3dzGT96UEJ1muLZv3pQsSb,75000000
2uWJLi86P8hH2QruasWMLccXgES9pAzyjXG7UtgpSHpK,75000000
5XEbLFMZvPxx397e8c6CcPZyXqUUjZgtZEYi4bnCKgov,33211
DQXcnyMo5g5qPCN8A7ACBQjRcQVVSi6GjSg2emXm6xc6,5307242057
6Hyygza2URwbZuF7zGjcsa7cGumdksKHt8vs8P1fkwTa,75000000
4vJnnctBMEM663AbV6XKBufmNhBHmzMUDT8RAKGN2xVa,156546388
GRcR33tSJCYTcy7fCxf4JphvQU5EkowzHdaYvypieNF,75000000
EWRLfMYHRtY9rmz9YxE7xjc72SQjk8pUG6W9HEHS4ucT,75000000
E57MpHbyhboCHtjDmY7CtMzpzCEzE2BbQMFcshkkHi6b,75000000
HfQJ5SH1cSTqkPvy34nfnuNoJp3iGhda1rS2nFvmR5da,75000000
VSRJCaBXPYX5FDkqLhTQhgSF4qEK5D6rAEQo9iEnSBF,75000000
CJx6nfjQUBwuUdReSFeRjvKKzHQ1opKGsAo8iUxFP1Xn,420000000
CYbJeC7J3XXesdDmMoTipS4qqeWACP2ut6N6XdnSAWkF,75000000
8kjYUmg8M5CeiL99M6iF7kkDvyxV4uzvCpYUBjY2ppnM,2000000000
5kBcbWsgqq1BQcGxDnkCy3vgKJCZpqBdjLT9KHE2ubzZ,75000000
cHCeFCooCeHy8Wha3CQahLxjCXDwNxowmi7ENYwvfJ5,75000000
9GyoTYFgDGKinkQfLWyRRfvNBQNwmtaBVGpj9UrD8Eqa,75000000
5epZZLfgqfGM5o3W63kU39JjgCkj4PrE8a3QC6h1nfef,14328105707
Aor4uByxkkc8QxiuDkuJjGX8R1b2g2Ct8X2c4noEGqyA,21896965466
CSJ1hTqZR3E612md6iMuQniGnVSBkgNwJSB68EWTdMdg,75000000
4YdVdojfyt2qsJeaMtDk2i9GwY4SKM5A1iPq1D3twWq8,15417094766
AzTVJRMHiL9srYLa59Ve8SguFXwgbsS33u1fY3a8Rw38,25000000000
pKsKJtyWBkme8SSH7TnwUn8rB3FWiQWs6HxH8WVsuMp,75000000
HerNUeZtB2f6qpsadHaWDsRi6VCqno1QgjJgWJn63ZiK,420000000
EcqxMpeuXc8sZgmT1o66JsyJo87rhSnrA3QyLRyw92RH,
HeHAjfV4sgnjufDBFuwaJ93W8SRE28wv6crcr9YptJmv,75000000
HVABSwFSg9Xco9M6yHUsYFqBmTTR2tBv6z9xBBsSJd8g,82395531
HxEhKyh3HCDzHcH4VfQvaoJxbVkFEBj8wyBBw19E7SPF,75000000
6K2xGaRejXz3aNy3HMMjcsVRYHBrcbPLcbhiCnzVrTNW,420000000
DFAC8FkUbF9bFpa5bhGDEU3UkXA6vq17eDSvyHFVdRxW,420000000
ZkteUEtRPWHCnz31Kktxnaw3uFNiZvvisnyDp72yrUL,2500000000
Fsd1y3FkNHmo5TdUjJEZmbRDAzbAYc8trs9cQKCVC21k,75000000
E8uUpdHQCu1CuMfPF3RjzdMibhSpDZdqcw5dcivrGBfo,75000000
HX9LPCtvqWWbGAKMJPKisgTMfLCa8mqN5YSn6kgfQDio,1000000
GUXRkca4tb1ymAM9ErDoWW6uXKdw8ste9nX18JTCeYz5,420000000
37rQnAy5XB6LZ3ApV8y7mctCLGYyRnPG6X7sLtau1yRZ,2500000000
zM7VCQ4TL6amypX9iSFn6usdZq5NEiEerxEHcAQco5s,75000000
Bvb9TGTai3PuSi9fWMSmo8yZScZS5VAYMHVveMdrAX7V,75000000
5Wad88veD4LpwfWYYowDDSQFWiMBf8JKUcDgViAGGeq,75000000
ECNp4LTmHPoMsAFE5UKb1MD9B8fcroUtCWkKEQuFB3X6,75000000
CgvPZ9AV5rbeXyBeeEWCgqB3LZgx4LbXYNUSi8EGdSuU,75000000
4WcHGjUZjFEGyvovakSq9baJjaj9UvbMR7Ka89qiWpsp,75000000
CVPc7EmLWh3E5hrErM363tp3jHmR6hYU77T5rZNcSpz7,75000000
DLugbvroFkLnso67wLXHPxcMYumSUXXYDoVHfB1Fg3Ws,4000000000
En7dAi1xeDoQtjfvy5oaG9vSB2DkfaHkY9S826y6rgF4,1001680003
HUQytvb7WCCqbHnpQrVgXhmXSw4XfWMnmqCiKz6T1vsU,75000000
8aVLsiCXoZrw3ym2hrKcDEUoDqAEo46WXbugJW9XnU3b,184437066
CJTyPE7oizGb6M95yt3KDQsfbw8NMU9ugzL9w4ZSuBQ7,75000000
JAgmEXLHgPtr4Ctsmxm3dtrJ8UXSehe9nuAGtqHfGV2P,75000000
7RY1USkUG3JYMBUvdwAYqnEJfkTK8edNkz9CHxCd16kw,859229535
CdeTBGjmGcyfxgaFWJGYP3rdjA3nHfJuzMSxvGYoKwot,75000000
4dMgjCm1cuzeQZbRrS2M9Xn3g1gBJfEzEvi5VVNTDcEm,75000000
6UBVwovuLTdiW3nXkbT8gGagjn9RTbi7SNd522dryZa3,75000000
Gk6VBeMLyPq73mfgkhpDNq6ehn4huk5ig491CCpZN6BT,75000000
Fp7Je8oEprRFZkizHYDyMN9bXNYmcvtNfjnFaVKU94ee,420000000
22rEGQ82hA3sMuN5c1UNJgine27sZViN9bhG5oWNFpcJ,75000000
vtaspuz4pNscUwJ4iz3XVLYPSZwANDBU78khu8UM23y,5000000000
8j4Z88xbaistNvuWxU5Nkfuzjeric1yWh4nAnRkRTXJD,281071004
5rcvV8ra9HMJFXFvmQ9FFA23tCzNWxSey1tvj7z3iNPD,75000000
FhzfUhF9SGJrA5NV9WuoCRhvEdrTGyXGrbHLmK72Ueon,4741000000
7psNrAqsFwGchQ3DMkjr4WrDTEfn1nggRy6fv8EorYP7,648407883
sGAjkgJyq5mCST4AJ5NJREhzHX9yDBU1zgchTPUXZXb,75000000
2ghUj5miRJGsJB8bLLuX4e9aScdQQQB3uE2jsEqnoBKe,75000000
HbYjXLZ43JGGAsGMgcWkcV6Bg87jwH3B1wfcY4RNCLZH,75000000
AUYoffA5hywX6WjYzTe3U8AkzeupTQouHUbX9PCedhZL,75000000
GK9u3RcwGqspPSFG8jRiBHptaFpNgv6SZFNZMEp6ZQj9,1719457208
EJekdNb1RdeWZDE8aiudN2d6uLVqBf9SUNvvsp8mvdfG,75000000
9gUrPNRyctMxgSJV9LeNpnKQc22dwVvXrNCw9opFiof1,420000000
7nveCx9cKcUzo79LtRt7csxZpjYrQhtnqef9AhBisWXs,75000000
9JtMEMN8RZoa4heA396suq6VDnaX11MJJ5364E6JPd1o,75000000
Ev1eahqNEDYWKmtwMNXeq7d8hbpFRUF1tFNPbS4R7nhN,75000000
3aRxjYEiPsDtSsGYKQgHr1FNAaoktHXXEHaVsgKjhzFZ,75000000
3EeCvV1xacNNV6XHj1MaAgXyQywhdeLVekB7UGNDt9Fn,1550266500
AGGYkVY4jJ6sxMnbdFfGuQYjiL5cyoQim7n27xLNtpaH,28196364825
9R2EZQKB7Fg6msiQn22qGWd7iMYs3EXZueSS5eWp7Czh,10468238563
8ngBM6f6qWGZ8L7PueHMgg2T3fSTqBKJ9dUhXr4Wq6vd,75000000
CHCDJnmo8cVg7ZXGYQHgszWmPC2qXSBKLawKqavHCZFT,2178025098
HFhbDX8Twu1XVw2SCV83zqgBBGpYACRChew2YFykjUqn,3301335265
9GyaMyJ5wenpTzNdoEj5v6hfE1wEANRTbn2kDHt8Mdbs,263908231
HsvN13e9zmosL8jn3MPigAo8FhFMPAQyviFruPkQrMzB,75000000
FewtWcGMYEULN9YktQHjD8SP9WowA4eFE2S1AmwXxaC1,75000000
2548jqkVmfrX5U7Ez5zruNw74BTk1LFsxBU5spSh8UWj,75000000
J1GB5wrdrAdMUrPudZ3QLV5iiESP671CtPMVFh1GTxpJ,164657270827
5iX3YnuRYA5mbjD2inccFtFVTUKQcQFmJ7oFJbaPJo5u,420000000
7vyRoSvZiAR4LM7uj372aytBRYMo5MTSHrMN6FKbLtpo,75000000
9waeLUM8VvnzRfdWr5xzDVcEVNiB3LysWXNLhPLaq3Ac,420000000
8YkyHpdi3FAwuweo3CmEdz3RZxu6ugnZX7B4P5VjF1bC,75000000
H1pkEBsTNzdja1iYSziLwEUx42oRYziaG22NYSGDZkGn,2000000000
7CLoCLGFYxsdvXVhvwaa8fQ5apeTytKqcCUbommx2rD5,206940028
GZmjUvg29wzbskcyztnVXYXaTuQ7aHVJ4YYvsUsfbrRN,75000000
38P5M5HYp2SfrJdRdFh1DgccbLAxN4fv3ZTzEEMDiAJs,75000000
8dZS6zP6aRER35rLDgYBfV3n9jgLf2XPcmf8tFSdKSFZ,25131055513
AfBCKmJpyhEMjbvNsybpyAnujqGjhdNPjckqc8NsFYJg,8356840340
2Y9EprhKpU9gxH4JNnnWrTmUNF5cr8Av96DjYer62WyJ,75000000
GdMMQdWkG3TcDmYpYTNCxkZz6oAoX3m1LEejAn1nH4kd,420000000
2jCd92VnLFpvmtuJnasVJ4KM4aAy2qW6vJeaSJ6qvFjc,75000000
DwgqbJ4zfhnv5gHCAxtVgkfoZD6Sw3EBGGMHUEbg3Prq,5272269137
AbXJNFnkBRxxcjoMsSk8SygEWttV5MSoWy668vkzXWGW,75000000
9HUcFGFyAnjcourMrg2R2h5GzCeEgXvtCSvehgo5mE3k,75000000
FrmVxzCMvxUUmGXwjudz5WZiWYKZL5vdPTNWeo5Aatzw,75000000
2kaBvrcnYpUtZGXAPrWc3biuWQUP94hBxq1BPthhmTdi,75000000
ou45AZxgk95JKv5jiuyQg4tdZPBVDCHK5ZvB71a7i3X,420000000
CN219TpGFm5TJNnF2ckT7GdGAwuhpnCmx7McEPZdNER,75000000
Cd2okb19UDvxY6cLquMaW8KQQL8Q6mdU3MNrKEy558ES,75000000
6gp7iEVXnfKDUnEy2oqnZ5HigdiSVKNZcG6gutRTTMTt,420000000
Asm1U1fJ6QaFYPjWsPSsiD2yZ16A4AznxNuoWbvyZL4U,75000000
EPc4Js7CQFiTBA2HBFxNwSEJ7BeXoj2XBHxJSFSuZxWU,2500000000
H5pXHh35GGACCpV4fXJYsxhnDq44cUSeiqbGvTQv6i7R,75000000
H3RZiq36gN8rJDco2umNbrmYSTSwkPMg58T54WjvFKqE,1000000
GEv52588C5P5MRCxjbFbfCEBFCiRqAEJk3FhJLGpvjiL,75000000
GDEKe2K5Nnzktz3psLTfEApW5ygzoUWScwxEGAfNQaVG,75000000
5pdkQ8oYngCjJKwXWQDCHKxuMvTHPBiQJ8skMPLJ1ZUQ,432234109028
DQAHVZsp8K48vS8GJHc5gFodtdjA4BSDcekRm9GMe4EJ,1000000
8iNNXaeM6fhLuV1ydsufuszgnApcHHecDcf5gQRMcvzH,1206349373
W1wBt5ApJhnpKSkbW4R9xiEtHu1BrNtP6b2i5kgV3dD,149024546
HpXuqsFMEPHGcv52aAibjAXdzCtMq9AYP1exBf4UcVLD,4885720375
DWVUWhoS7gRdZddpPuNggqm58jZqEjoEZvs4rwSPJ5tm,420000000
CikmEU6MrgaGGFhkxDWYWLuVb7UUtJ5k8ZZUgGGd47fg,1000000
3WBW3LAAxfh5pbzsh33f16MvrNvz2RLYwvauVLLkcrFv,2000000000
6MGZSJQU299BXd1ZGyvsNKB9254Gwk3nGdvhyXZzU55X,420000000
GRZSkWP4HrhLkWTfFxkXHpn9y4Lmm2f4BqYHtqDCneQR,75000000
4JYw8BTMsJuaMypaexo2ghkepWD527f97xTQDHJsd67J,89758526
8UeXpNbHE3gVxRrufcH5ZDTTd3cTMMTjy1pw1c8mkNfK,1665172643
5G9AduqCBCVLqtbFDDi5ehqbDaTL5sBy4pZ8NJAe2Szv,75000000
9HrH1gG7hKUQMAjD7yuyhRkZRRHYvE8nearp2FaEADCx,75661263
6vKBvqq8iCWpqD7W64wZPbTmVgU2UNsSW1c7BHhUdnMz,75000000
6vByNEfxePy7rYrYAiPkPaDnHuku49GW4rt3QcwHZtSj,75000000
EETDVpVJCSUqdmEbVGfJXUVd3zfAA4wiYgZ6QW5xn3Gp,1859507762
GhSBeQRPYJHHX1o3FUh3rKYdPx4CE8ubGNBJLxr45ZE3,2000000000
ATtXibxisAgk8UBnEKhKoj1o6iMqzzW69xJJyNNYopwE,420000000
2eZRwJezfxmQV4iZyedp7PdjMibi5Z6uWKF7dqXQkRTk,420000000
z7ojEaREzdjrefhLSh8euXSfKemYeZa7ANaqbaGy7wc,420000000
F9XiSVCKM6DxVHAgYrVgjxpZAjmXV991NvDb6cWCqL4L,7248845
fb69eGeSoNP3wSxdnTrbUufcJVqCcRe3LpdnG3WeZsT,2000000000
8DUzcyF4q3JWgwEvXkBJMUz5N8guTfQvBwMUKUBPXQWQ,86322687896
A1YJqAkZJZE6qf8i6xWiUQwJr5aKm33aj1DiS8CzLJbq,75000000
G5VSC28LqR3aGCVKmXMvQWRQAirwnqe9Th9PCb9UML2N,420000000
FfMTqKnAbnbYCPC9mit63WPuBsnDCyfGjLZV39Wn7a5e,3263547553000
2W7f2Lgx4GZEVHgfTvcBGxdg146aoEaz9vetthx569vM,3364883404
CoTi5yc8VcXT2qLqjKBoySdbz93NdHjUBBDKuWPi6R3s,75000000
4Xj7N5DzraHD5vgzwAwtfdE71mLv7nuxw1soDZExuHXm,75000000
2Gq47BaduTgryXvLkrDS1psN7eoKh5AmmX9FCJdXoVk7,75000000
6esEpyRPXS6VV8RTTZyF3T1KmUeYBLH8VCYZM6yKVBPn,27459564050
4doUegYqJ8vrzRGt1c21DnLR1qLcSS2VQZeDYKx8tLpZ,10377777459
BXujLXSf8Sux8Ah2fkhaNwabyh74FpS7aKFVXeurgD7G,75000000
HQHqJ2ueTVL3JFgJniVtQQ7XQjSiQ1Qm7cPfjXf4pCNK,420000000
C4Kz9jb8ncu214tXXytPpJv1j3roUMMoGcTecvd226Ez,1147068677
4qnKP5BgyTzJFyu1R5iAAbh6soKYSPuVTsJbJPn3xDQy,401177533
KYU4yZfFQFnU9cj94fdtNG1p3yxjyobHPFX2BmcfZVG,99743209
DiU72Kf5mXmVGFs5nKRDnyyQUJP4eUsQ2GRYZmmxHG6P,1000000000
Ds23iwBePQ2VbBfKsau2khVrqjqFnKNsVBLMKBedpKDo,75000000
6nNd4Wqe2gm76mo3YTPcKXbxMjKHwQLLtfztc5Ax8VtD,1000000
7Sb1FprmVwuR42NBHJtSpXMC8UETA6quYWRWrRtG2e6n,75000000
4kZihjFt2wBUovfK2B8tbjNPYEr469jtbPnwSovSZ5KH,420000000
62m6te2zM6hjKuw8buUGnvsrWakCkaCRHY4dPU9VT23t,38136407375
DTPGesRLf4D1Mgh666vy5xaqtydngmaFR5tDwuaPidHP,420000000
ExtFVLiA9duQB4FJez84f1qyAeK7hDBQ45226GATPySq,104089429
3Ay1CLMmadzBTUFGznrEFwAAZJSDmzi5CHLF3wyWoQoJ,871858426
HEMyPL5gwEMsYcvzsZgCy4JdcptyrCJqLWXPQD5xR6z2,75000000
AQh7sapBHvebxfCyYFRz5S2vg2L5nveJZmoGfaYXZuoM,75000000
9tB4xc1mTn4WVdkiYL1szMFS9mWreAGaZMfnGGmbQ9ZD,420000000
BS53RzH2stDoFzXkAj3G4GzwXkPDtFrwi4Ai9a4VL3KK,420000000
4FfzgZ1QgBN9RRUXH31B8xiwJo7C5hqAKWZFow6svq5o,75000000
C37yzkLb4xg6fRV3FWJWAZ8JBrgyqvhxeQdXkhWsbSDR,6459187343
GMwoBKFExZZEbRBeRiGcDBQvS4ddTwQM6NkEZ6tBP4jQ,8704609494
9t73bYjbJHmCgc6UKmEtxp7nQcL6PQDN7zVLzhSi7nxg,420000000
BWqnubBKsbZQFVxNrDzUL83dFsA1MmajUDixL6zT5nWz,75000000
AcwfU2JKBJHna8FDiDjxJPqnTMCVBLQV5K3zRw5xcBcs,75000000
8bZTn2frBxZ6m1k74ntRiSL74ZTRVnrKnRdq5LmnxPVe,75000000
62QoKkMGMYuhckcrLWhpkxr1NMpxcGPDTv4ha1vYmTpY,12006965874
3RnoD8Wi5LKfP7icLR32JtJXL4w73KoDCW3LwZchymSD,420000000
DZcgS2fiQs7Vpjvg3VWmBysKb5fqqQUzPHiWq8Pzzv1s,420000000
DYyH1hPNMbLVsjRLb28TyA6cYJ6yMeDa2xpzoNSizuZU,4993272891
BERAuzgLib3LZ3FafLW9iTiqXHjPByPce8TEUFNpa9Ka,4142765302
5zfVndZqfs4umvtZvz17WhQkSmE58QRM1ZtWYg5Jruhe,75000000
64dFDpNSQDTc1t4G1aEa79tyUAKiLDNBHuRe4wfxcqL8,3197839749
CpMF8HivHC6WSnaohqxocd48Yr5cwvLRTSsHavPYnGhc,420000000
6J6z7vjLJbdMtprhYUUrLA9b5ht41geu2tH5ph7cL2bM,340981465
J93XgYzGxf5Hp4UPoN3Xzb48KoZqG5st4t7pSGaiiFfQ,48792455
9YsGhyRffrZPSbdNTyjLxziYhQ4idsEdWAWPVFm3ouAK,75000000
5SSpXPbtptqgqhFZXzjnzXLiFL96CYpCaLvgjSX3sGo4,75000000
CMt6BpNQospMpPbA8D8fcdPG1xhDxHBxsnjaNuhCxsJR,75000000
B3EuXe5ywbKtP4sDeeawF62zxkYZ5knpmh25Q6oFEwbx,75000000
22adcYrEqU1XibMCqfzoBYssrRE8vayXRANDMpQvnea5,137509754263
DFKJKaxevjLuUaoLegskJPizhDeaN2Hw6jXDg5rDAszM,75000000
HkPYfFs5RDQaFANdUdGLx4BtgmmgihT9q251dMdLbHz1,75000000
CgLiudM6HhrZTiB8ohNMFSH76ScKKHudZqBDMWJuGEJL,949001155353
CGZRh9G3FCu4tcDzxcxpu9gDGpPFG7mrW4wUojdKxb2F,176099956874
2B5udFCVtbC4BFoy8p4KCRhiG2ZndGz8zPjCtmysBRj1,19630175481
9oR5Ui4c9AUoWawUNQ4jC8crAvZNWCviWWxTFSgXSyVn,420000000
Fm3Mu1wCqcLa98Zjox46PNN9tVnQi7furyWZYXHZSRL5,420000000
9TdygSX8Ydukx9BWAjsAUgPFdbac76DC5EvQ3wdoCRnV,75000000
4teiknqf515YF5398ShygCN1UJwn4ut9Ea6opBwnGo7u,75000000
7DYwaE2M5QHQkYbpVRBA7cwdvHJ9kJ6vzgaPTYggg5q2,75000000
13Y8iSRByer7kpm1STgUZiTVCokNQ2YD1ScLM7sfRXQ,2500000000
3q65RhLYAKnMvEKCqwDKLaHb92zbdoo7VAW5E4Sn8qif,75000000
76xVPvzCA8HNAmNZi8jXQvCTwBCRXa8heYudRHmQ2qb,75000000
CH5jRrB8BQGt9jF4LLhZknd4dgoi8UzHet3D3gTaUPFF,75000000
4UxJ2eoeZCBgzAMCWzVPa18KPNFXhEd6TaV6pyZDbskv,420000000
GKgLiwHqcWod2cCJxNT3SY1cc1r8sJwVtQjtztHFKTLb,420000000
GKMyr9HUhpRszZKJzbAJa5tQcyZyM6Dh1yxdZLFXytdK,2500000000
4i2HiWiWbH8JCXyMePtHyKTR667AFLqnfBq6hrRxVfTs,75000000
7oZS6M76xwh83xzYPv81zeUrTSie1um6GYDmmJijL1xP,75000000
91PDjsVcnYbJWMgEcE1cdjWfZthGdMvmktJWj6Nu1w5q,75000000
DmpvYmyVytR5mAEYJEcoAucZBbV1VgkzRigD1RzvRMLw,75000000
6vdND75851BzRDaQzjoVPYzbhDShKGpdjbXsry7MGpib,420000000
FL9buBHzHfpiyXXfrxGDAYmb298aXtkmDxnrXA13FXWd,420000000
ArGjXe4TBxPLGzTtYVjdgf2bU5X6PLnTXrqTtJSLPzKj,75000000
3qkCRYKwjGvaKmmsBtUeLCGyoz4yzdhAR1YTyCTvD23m,11775416310
A9qaK5HEVPrAH382LzSJBeqy3zipaXQ26gUxS8qAsdPy,75000000
6JVosryLR7q1F4N5DJMaZbKTZfCmVp6Hq7mp7gBxJQwN,75000000
7djFD5vjY2AjHGNHJ7YM1TMicYvEd6gg583YDcTu5p1z,420000000
Gzw4Huwhbzp9Ux44GNWZwd1ad1RXCbDtPEk53nhBonfd,1039558610
6V5rv5hheQE7GhhsucHQFxtQZ43bbRhQmDcJty2DFDs5,75000000
HzLJHUrpsE2VrZMHH7L71CpFbyyF1n69YG8qcHsGbgaB,3582757095
3GG3W6NhvRTeCtAwgdDbaLjdDTt2j8HRNuWExRfpb55R,75000000
RTSqj4kTKywNDPNQxtA7G3H1BMhsiDAEcYvmjLKaFVb,47993564
9PUJj3yhFxU1R9ZDWsorVoHF6xRBqnMmKwnvLeJqMqUM,100990000000
4BkejJfLvUZ4yguhLk6eWtUdaSYHScPfHBxuR617zoCW,75000000
F2gyvj9RW5E6zhMdDAiV6r3h58U76CutzKjFwvTMNy54,420000000
6PkBXv6DeUv7yvK4GBiwWsAwy99rZozjPmfT8L6AaazU,420000000
79VurH5qjMMcmsVY9Ecsei5688CLvcP3tJFtox22FhsW,8147379462
8zyZNgX6cEiBbMd8cbPvZQHDkqJcyytB6drRU3z2YE7H,75000000
A6ekukMTvPP7GKT7HmZWax1K2Ma1LuWmFjFpkkAhMx5n,20000000000
Gn8WBKq4LhWfqgyesh5tsUMxKQ3z5t7vNBgjv2CGMVwi,75000000
