owner,balance
DXVERH7VHvxSmei6GjdbrRdzTbFTYxxJnvaWTLDHAEe3,1168109275
C5LJPF6SZGgCyunx4TxXdxD5kkshooiTHbWQMMSSCdQZ,1166840926
21cSsfzA4K9KTYUNZX72Sg6smjZJeTtmZqdi5MKbbd2y,93100
5kfdhSWRVGg82ZN4yerdgtriP9GkQBV88nBvYfEAMhsk,19827843
3D7hcsS1eaz8dTiWop16DFLQMyNsUWE1qKgCSLnRBzZV,335913588
HmZ67tVh6WMEHGPscuJz6LmuzVngdL7uveBVgfHhPzrB,1
C1w71hJ7XVQMwJgF6Dgh59H7w5fUSNxXj29fdjCZPZhp,1169909620
swSAbyt9D7gburUoaTJxVcEjRrXdGqzzM1CHevXEjit,1163134440
GrHbuL5j1vPvjnX6CEpfTsVN3kLUwfWJ1Y6qJu9UrBLy,1169359419
FdNQd8o5CJSzj3y2QH1B4Agh3Eq55C8ttDL1iaioTnF6,2
DSy2VSn3KFgAhZDwi5ZTCxGHSTpUpMzGrY5gBP8w7gEj,1169398354
5UF8yBeYaQxF1Sx9bzaJTuN1313VvmtLDW7Q3KL636Ne,7087623
92REFeQF1cYWUSGRagnPgaTHmmQkJ4Y45KBs5P8hLok2,1167391174
55fWUsDiCb1v48BjLVueXdFr4NExREFSKAWDwX57tLUB,1169551759
CsXLKG2wNbPEMtYk1NWDk6Ap4gs7tXQNJo4PkssLs5yc,585597574
3mREFmnaUjq5mcwqD3CJVUFunLUQF89Q48U6VPLQG3Wc,1166113365
8PBFuSH8LZTk1eK2XeHvAXMXLugvz6owRDgAhQ4vLSRm,18304049
go2U1CFT1fPyo1J3QpWBBsrvCLDv4AVJ2Ms8mNvF9Er,1169637783
Fi1ixRcwBmSxZf7o9WdyyHYX4za3BEtxQtVxmgnRPQRf,1167171304
E8odW7sJCUbcmutv9MJF27XybgqP2rZK7v9ianDvF1Rb,1167676454
HJdBxQ6B6Bh1DsdPLnFQebDHGtqB9k7cfzfyasGr4CoR,2
GeKrbT1HTpN5QZa92W7wrXu6kAnUwFKkE9gr5atKMKJg,1168435165
2uWmtSfSfaeUST2nuQL1TTfyBoyc9Pw2zPN1pgyuao5P,1165605394
Eea68WPu1LfUGRGCgCX14hhLUBTjh41sysSEUqu6mARh,1163505044
HNEpUFbZerBEZMWj9TkrS3ZzBZBbQRRXV6rvonDjN6T4,1166468765
ExNeVizuAvwpTJxiNGJtpBRqmPXFdLYrQRgczqYkS5SN,159991399
2wdc7yrMjRsjRYCB9twTpJztyTk4LmcgxoBPUVUafkbS,838209405
Ch3MDD4g91hMYYMgZfQXr1Zy8LsVKYvUfFBGwKa2iUJR,1
59zvg8EyWYScfZgkRggCUteBcGuFBKLTXeqRR47xN9bZ,1167988249
BkdoLWjSTr8vJprQ4Hon9FKSe8xuVw7LZQsjzLELuEQZ,1810
sNzeS4D95vy212qB5uw82fzhrVe7GUwjtziFEMrqvnC,1166310974
GaPPPZBYec66MaVDgp6JUWBVRuGsTf4egjye9B1NngiV,1166728541
DyApjbSbUbJXtRNYNxdq3rWZqbBDjfbjKGEL6jvhbhJ5,93100
9wdGJEaDYP38YxyitLTUFg4iKTBychRDrZq3GeZmPoce,7430
GkeckvJxe35RFJbSd1AdnLuJ39MbdyRyGKn5Mdk7LSWr,44257
2JbNWJ74QMBbBumgPot9Mo5DLNSixMDWJEdWmBZei6JK,1166537113
HAerUqhGQ92gk6kdqJ3XxYvYE6pxKj1H1XUhLuWtRego,1168284400
3zgfQCVk12FXVMeRd77yTfiquA3s5jFiBsHSgV5i3RC4,1168364436
5QoPiP2QJ2pVAGehXhxd6C9YAmooXHXXoAH7hrQbRx8U,1167873877
2ohD7PKXcwQYFCV3EnBHw99otSWE9JNWo4pADdM8yLoh,1165910212
4smdS4YNUSDaaVzJzb6X7YbK1TeAKCR5EaDwYcDaT2yK,1168888320
VKNAxKCuWbogCmyn1FKHAQAJSDcJEeBKea8ZTgkYgy2,1167549173
5JbJK1PBHNsv2Aoo1dBw5zPhTnzVJdCcgX3U19tpwzMu,7769170
6jy99MqY2Rz6cRUPDSk9nDxyqbanrNLKNsVM3WWFoB4k,386130256
9xWvmK7oNeGkV8Td53pVA2B5Kuxtxppie5vxRcxz3BMV,4649867
F29xWVyQvyuKH7A95QCHrHPRS3QciAVjtEhuF1seZvkW,840225
BzAyCmGs8o2jykMgBUT8Tv2NetiGmZek5EAVJjz59Ry,93100
9mVTFaE8NrUTnRdePBjSzQ7gzyETgUPfRHFKcoqxprc3,1101132
2KhEPbWAJ7Rovu35MdothEj5EeyeL1iNiM8nxJDFiiUp,1169170432
3YMymUNdDDQQBRqgbBWTzvmAF5m1m5PpbsB1vZxmhjQv,5378762
EBPPi3YnTmYiefqsLPHv57L1iiBZVbAiyC1Wa1tvsv7d,1168833674
FHB8RzfcVyHyZQ4kFVLcG9XfyPZY5cHqLQdBtjBdyT2u,1169092410
264SSBZ6fL1F74yoz2oVULtxjadpCTW22RMA9QxVc7wV,4470420
4yR6W5a5m5pNniZYLnQe6r5iLHE28dvo5SaN4mPNAq6E,1167963113
7dv86MT1n6NNa8Sx5woEkLZM8LAGZTo1pB1aaqPgaL84,1168871932
5chh57wYnkAeDGZ8n6HPrMMGqfYuyX99PXABHS8x4YxM,4677667
HGZmW9bWZZhVvfGbBBU1dvYHsXwi7BqPX5vG39v87iXW,4677436
F6VHh1pNCsMgsafrVAYZu8xEHXj5NFBsQ1fPhKQWPBWP,1167916903
EMHRYaAtJQAtoRQYsiAeEG6AtzCC3VBpV51otKLWJ2Y9,1168687339
5VbN4aQi6CdkmNjzi4ptQXvEHAkAXM5z4zWr2tTgRdeK,1167419692
2yVGEzHP1Uz2EbWdq75ifMCy2vwfLxkAj1x2qVPyufvW,1168548462
CeemRuGMxbAt5mCTFnyR1h5U2gx5tyskGzcxQgVzLLe9,7464042
5Nek73p3BiLu5zvtoCW4dpf13F8dtCpyNanC5LwQyc7e,1169940045
9LnnPcpGoWyu9czxTeeSzLcpXkAxD9aw618vNkn93NdS,134204059
CkRa42MAR7KWGsJ54hqo1TfCBhYQv8mqa8chmdz8hye9,22680546
4JJg8beEpK2Fy5FPG876gP2GGWNYmeL5t6SQpuKnrsMh,1169521530
4GXqcDPLJJywkFYVe4NNt3T67E6ifHYMa1iDsD3aiFoF,2
78X8hNHgTrnoUsnrGgxxah9AXxwCVpLPqrYy7xTWfLjt,93100
21Ch4A1PuGQJdueJ4L8ewzLo45YcRxVSQVqSL1WpDo5Q,1
BBs1U3KTP4Gw1Ap3Tu7fxRT19qJRNcbxdNq8gK5xPJBT,1167951189
8V7EBMu7UisVwYcHMq1mVEcniVFAycAWvTFgCCdxPxEm,1164398624
8iyvq97F7fwyjfoR1hv1fcnPmwuaRxS2oPgAuqiNGPKh,1170191962
F3GHcKQWXsAKkYN6z6m9xAt31BPMGZbqCBCC6aiaP9wX,1170610922
AmvoRbDLyticW74rWpmSRC22JAsqVUixSwNDoCoE8L6P,1168548012
AaHEdwoqyjxRxehHXkz8NcaTjAuo4twXNSdhVvLwyipu,1167016263
cNaqQ6KBT9p6acf2cg2JyRuAC6dUViSrn8LKGdKmoP4,1168472828
4pY9ezNDbLC1WXjH7N36VDBPtVfiNtMuzB8UcTjM1hUQ,1168020741
TnHwULsknJosiJDF9cMzaE9ztXSfFih6m1dUxHeDbuS,1167263000
5TUmLCEtvUkYLTnEhXcLPFPp3NvD7XBPbLZsVTpVibkV,2
3JnQ5ed62dkmLwXNVwLF3XYDmSK358MGxXF7dCrBSFGz,1166200569
74Zu5qYrDNZeGA1o5RVZvaUmVqv9aox33und7hAYfWQL,2923
AfuR4mVttugM6ym5bMUyF2eDMJG3oKivowdi8UyCUEeT,1163741429
BSrLTNHYFgzJtKjD2Fceh1yvxktJV48Rr4QaAGkgkhqC,20207981
D7YsGKSXpSbKF5N23CjoPWMfQGshM8rURiYpQbgQjBBY,1168477593
bYngcopWacaqaMkTfbW7JKd3ACD5BpMxgNR5fyF5fbr,1164044482
ANGujrmuNGtHtNjCPMcao2UVZUmfGBjLyPCN3Sne1rgN,1164855225
7ZtaGNFtfL5eRxio27KGmpCim2EJsigWAMzSMgHfHfWc,1160112099
DSAihfMqUQp1avpg86r5MunGWm1x3gF2NZPiBDfdx2ML,1163609804
r9wVk6sCXAbGJB11bkzVZ1CzDGwXxKYcYoa2jxrD8bA,1158800464
3nShJkiG46TtGR3QuG8J9T4y4KzPVmwmvvw5qb5HrxSg,32699164488
3bENTTyxmGoUZxTh6Ezo5VKqpRDFWV4Hegb5a9Lvoaju,2
CqW3FoNbFr4qMhhVbosfTB7mBoAEoQL2qFR5zrww61cu,465500
HgFxSEXjMGV3dFh93U9b2xvin3fXPCycSBNoPJdPwjAL,1162015755
awpeU5XX7aw9Uz28KhP9NoFVFKP9wXau9fkB1A9dhKx,1154826610
DE4YmuttD1Xjqwb5oUEsgYb3xqnrBJhFZX9aaVQ5iXGj,1159941526
DKUEE4AscqF73cXg6eyxMataEsTwvcR9e2r4pdDVUBFU,8339405
J7G9q77WK78SFifUkd4r6idKuSxt495QEh9BVKSHqEig,1161438218
2HG5kPfRXnKUWktcwbSuEpZtJ1z1WHNMHs2xJhFaeZDD,1708690
E9k68FYsRUM1J5eQDu4tuXJPL6wCqJ7uCw5oSYeWWMN2,1160684053
CFEa6rH7mvDGaRYVK7AoaQB1C5uRfMZEWF3xwMTSvykW,1162316943
C7yP1ietKtyaR94anPKVMfMFmxg8inyyvEEUVoHxZfQp,93100
2YwGr7fnhj9qMG4mG2ikPwKNvDXfB1i6BYEjdpk1EGbG,48648664
4THJJdTkKYNEXPdqkBouGL3QMUTJdso2cQUcWFnSg9j7,3593423
BzBvpAqirD3oW8ZmzpRXzZcDfxqGj5tVfC65RZP7HKZn,1165279803
ByWBNfBkJerBqSqBztcYXSU6B1o46dsDW7EEhc9ACrSv,1165445361
4X6FJriqSausenB291Nqz7nor7Pa6EMWpyWAiUzjtvdZ,1164632630
DVVKfFPcCxz6m693QuHo7BXQnmqodxJ3ewhhrrsZWZfz,2
BdzrQzXBYXzRQZGwmc3hapqw2hFL85FTdHE2pFuYzzQ,1167459501
Hp73EuHSWvQhMdJ2MiL2S1DLxfs91jnQwn8TuRoAeV8p,136567466
A8NWyWrnYsRPoCMMLgbQocH7xaMka3nzDqFeZZF9FruE,1813507
5LWNvHkbEDmCvb4sNv7tgTGFMjaFNzuWLMfKVYtQH3Gh,100395657
9sUpSFQwVb1bWPFGzyCA6vFSoSh6kmvr7m3jz3wMhnFU,1101868427
96JRFgUd73ivmypsb4F1Wz8kMkQGB4cqpW5ZqkDg1pF3,93100
7odrmJs5u1KmAsCnP98K79gX19pUD9CGXgCdfjr6pmuk,8739626
Cf7FY7ELHNXTBvqE7cap8TYQa2hJRvdMPXrVZnDHSiws,1165828159
7wjKuZVcGFyZe8G9cUBTatZodt7NCpUVVuqQczkP2MKk,1165004466
FqFVmzWUjwm9119jX1oVZn9djQAXp1YoNQoDL1Uo1z5u,1167394211
2uzkSpRQDi5avMJVPvYgKFZCTcjMLXVh5d1wYL548yWZ,1163411469
3yx17YCZ7nXWZ5rkwu17yJ2HC9pMEtMg6tMdvPo8P2Rt,2848568
J24ZQLz7Fg9h1LeR6QQQD55CqswNpJjatiCG2eiyKTdZ,1167876567
7cnK3PZ2dE1FohfdYCiqhU97Avs7d1pK352YdKdvM2z,1167876567
mWBURm8LVoXqQV6gAfxoNgo8tgXekugztrctH5gJPJb,14961010
9QwD5U6njCpKGY3gL4Uh9swCNvG7oYPbyN2rGgj36xiq,93100
CrfszpkhQpqehagYzao6DGd94JDdam44VdcEKFTeKGrg,465500
4Ek44pjufYatTyMtTwWMKu4wMuJVbRiAri9h4LEgEJFo,18648356
3Wgwjv7gcbEfSyovNaLJUZztqrut7a7xSrqz2SbRgRzs,6602688
GQ8LHps8W4b861ai7eSZwDeEQkTXw4CSerLpjQKTS5qq,1167152393
H3DWRJP1FNMdGWPVYUDTmsnQJcU1mcxdr4pc3MXVb7bd,4435405
6fKmZFJtXHskfCNh3u2f6bMkXzFAUxQKoazYZbrhKpv1,1166764264
5BUzog75pDwEvfA3RrJYMqMYya2Jik2qGrcjmipdTjeS,1100352
FmAAouCEQCQDpM5DzSNHsXkzf418MUYuW6VyTChSr6cS,40681371692
3PGCfdoJxQw4uAfjBJ54xwndq5UoWreXVuuuah4HjBNH,1169413
5URSakmV37mRXJ2rETDRZEyzEVBE2ebySVeLGWhUUk5h,1168395097
873buZvbk25UsTMQ5qTM6ahR3C6f1RqkjbixVmZhA7Mc,156993127
7q5neBfpeCNvtf8xYnUYq2tRWqk1nUhSizzEaBLWd9BW,93100
CqwL2VTbGnytZ4cYLxeR7nRd8hTLUCXLP5wAAFsJF7qB,3096581
B1NxsR4SuPveXAZ8TPcp6tJYm61VJm2UxCMPh9tM9gec,93100
EjaGYSqoBKEPdmmUKpu2mkezF7HoALkX6vYjMtAffW4N,851237
6FF7RiRfYqggDNqLpnMbWVbLHjQjkPuPnT37uigZ73Zu,854929
Bi5CZxa7YL6fvGL87kgB8irA2hVZFPLDju52wA6dejBu,1
7oNxruUKLKqyi2U5sU5Jit9bepQPHM6SYsg8jfxNSP9t,7974631
44bZjnM1Ns2tDRRCuNA4zrquHRCnH81SM61z3sKesuQy,1167625361
HqNBgr4HG8NM3ZnEWWRu3Gk4kUPWaG5GxwAEFxnZ5pKy,1
74aZuvD821zEe7y3h6WmrJsfEPgCJ1eqv3xYTpyVM948,10494543477
59tMYuL3GFzi13C3ZRKCBa9cqksjmWhYJkoLcf86wCnx,3090469
2MwhssEQq9CFeen35KjzWb8nAxcZiczRMh1Mp7BZLbdk,1166329647
D8ztWCZ4oaPW2n947cBR6Dn8i5cWYrJLKhy3qUC2BWb2,1214
4pPJHRgAEunBPHbUAmNXGR6K2EFqsVwWkhPkH3kDUHxQ,1166580899
CE5sitNoMi3qsQF9ckbojPPPHuhNjRJrPNtseAzDA9t5,1163537806
EdcjTSxGeRcAMQZ8Tp4jv9YoWmQQ1uc9ezdZ1kKfeN1V,1161275247
Hr32HCyAJYCD5YCWR9BQN2dsCsWfpoqaC9Py4iixJysh,1162630753
DZEcHZdg2mnntGu8FwLXNriQckA2Kpy6pyiPXtDfBHNk,293113
7dA9v9qTmcbcKN5AW561wmdg3QyW93pZ5iprj4mPNxuV,1863063
Cn45Agj4heY3GZLfpkPaFo6oGejwBYtGmaDarBHiMvex,3091698
52Eaq7QqgRBB8eg9ZJYB3KMXRp5FoVoYBLcBAeKUsFBU,8944928
Dfwgt83UuPWYKPGAkUMwUmuht9rz4tEZV86XZ5rXBEk,93100
Ht9uBb6niAJoFLK2CVoHuRM9woCrdzpUxjpcjENq32zW,1163318782
ARgYVbrMnscKmZMbbQMdeRhCzRbjXBV5y5ddVy6KBVQw,4
DHPmbH9VqoRUERdAXDhsVE3qDzovy6NhUvDCKsLzDMmB,1
83XgbZj9Kq4e3onXzYxxpjPSQZwgMH9ZWFUEYRCeottR,2
J2XCpwkuvv9XWkPdR7NZyBhajaXA3nt5RGtCnG3JtYiz,191466113
6KZTMY37vAv1h7fpbguCoVr9vfReBpsqjdgABZX7QUB8,40542
9nVedq8qvAFrvJS4MHKb4ZwG1pVBfGFeiRTC4uuZikps,1164862037
Bn9tdsoeccQsqMJGauyDVXhVVmXFriGqJw34Qh9d4q9m,1166287801
7GzsQFsruxWRRXmE1RB5Sxthiv9DzKNq8XHJuchr4GYB,1164534412
3yW3TuxKu3kbHnGYDzaHsiGDxndPEeSfBm2S9hbsD6Xp,39742565
3heSeuEfVJN6uNTa6qy26JtiKFDV2NfzUk7Ysg8YaUDY,1168387499
72hUKzEL8dJUAdE2uBqGNdPbhGCStxf5LNWExQcM5W6D,1163910325
24GyRNy2Pa5v9GYiudbFyrLRSppeUKLks9Ueq7FUqfgv,1165790015
4haGimjfbQPCTiQ2jKMjYLf1DLFH2K7v17Ckqin5qj8b,1166848139
E2jCcTJspd7E43PsQRTB349vrg5UD78gMmrHyGCVddWy,1169458733
63PUwUQs2BaPKt8Bu3NkS1LtumCJZvqosYR1bGcwdouq,1168329081
kkKcbxB6zhAPWrE7ycbGGUAcvuHZnzZEYd1yechKZEU,28591
3ETsSSrphX4C5dZMSRNvuUk9y1DLE7cMWJbhPRZYQRwk,1943868
FkHwJ5My4GNfURZE37MAfPA1WtcZt2oR8JzcTZqiTbnQ,86442
AhEfztn8wp7nyEHMbNFjz9oKiGLYiS16upvj3toS2NG5,1172092295
7EXDs9rW8ZD7F12HoHGTaiD5H52Tv4ZpZzMarXpU98b4,1168871915
HZAuqUfc8Hvv8juThhmSVguCoGiBwH8Rc5XdBL8DgUbP,1
6VUb4gzhKZu8kz1WzDSWacTEvqPEqMtVmoApShcnkWET,1167257177
EJVR2PCbiUiEsHA272296LngdTExq7iULJh2Vo1iqoVv,1
81FskLRMEsj3uJyDKwvDgGcEQCAP9ztN7Ktkea4wmvrR,1165289137
8nDejUFiYV1rmF4UfnwduQEnFC3varkATGEd4FjfdUSq,1168253012
Jc8YtQziPgK5pVfyWWMHsCPrHu8vNZRVqELTvhCNVe4,1167902717
GrwEVJjB4EyPoRwFEiPbsGzhGRwLuQ5W8yPKGtfXW8eE,4
Ai6Sg2XecN4pezqhm641QJWyfi2muVrzuA8SMEfX1HSW,1166198998
5kwHrdQ9A1YRqj6EUt8eVjson8hP4YZGdqQGmiWgF6YU,1164640165
7S54eK3iVVQX9DVFghNBhnEBrJTxTS6VsmLVxstxgtRk,4666213
HXtLvNrAwbNAbhuNGR14kwcEiKcEDjxCKdXMoykTEvnx,1171187889
Cn8YKv1guRu8wRC3VavVsKQVy5TzcyrbUG4om8SkR2Vp,5
9w9Qe8GxkrFnSJYKfQMJug9k8ufpfzxW6o7kXTFKpXrK,1089483721
E8L5YAFgarM694njf1Frt3P48jbgxRpSXoVBP9hcFPPy,93100
9BkkgoCrve5atqcSRgH4DXp3h8WM3a35LUZEcTn3dest,1169147725
GBobopv3bwHfFW97su2bKy6weAc8hQQrp3iDEXQJvgxf,2
2Ugg6CiSroshfgy3FiPgjPJdrb5KZRHtbNjR8FWXH5mu,1
H6ewEQKqUYhPFNBUBjKugH6MNgBzWFoJ1U5fiVvyHDnv,1873853
EheKJfzqa6SrZZo8bDpvYHarBxkHGGCAMAdxNZFoCSrs,1164382153
A2h1EqtWzTtu1JoKyhQ1GFK8qxfadJAaXNMpqbR9siUt,1166905553
8vbuLskmBobbZgSpqjwhPvh4MssJgBG2twFspBvnaR4Y,419
BBQRHAyaDxbFj7U19ardcyfu9h9TB7CxFiqCSapbLQTm,88997749
99jRRFjg1zQssvXuKCy7Cmx9pZFh26vYnY9gqkLScJbc,4700133
HsotBnLiG7xNdQdMUa32a3DSxgcecHPxHn85Sa8vChBg,7538508
89dQPN49YcwbJn1nPpVfcZbAA7e1x5vhZ7o33BcYHWkm,1168591480
EyX7gJX2DKuGEKZQGj5xdbBkw78w7htcxETwJezqT31Z,4443721
Ga1H1vqw2VSsF36AN83JgmrVhHx7yZNKhveeaLFYZH6c,931
3oRLmj75zswHV3YhGqmc9Q4Gkfs3F6QjAFY81zoqLeZc,1169615087
58ojqNTaHEYkQy1V4hUB9ucPQNdexFjbRsuqKoSFho1k,1169615087
G8JvieyCXp5JTVMqx6PSDsv1YjLnQVW7R585ZxHVvvWd,26395
4R9xt5odUPtXa3GKYZhMfx2svUnCbug15Vsrxkbxy1em,1170174474
2KiDF5ficCGPh3YxJV952jsu77fk2JpjFdT5buQP73vv,1169969186
8rmYdeukqP5JVn2kue7QxUxTup8qdBG9KN1BzfFkg53e,1167178475
269k5LU96RPhgQRcPWHUXo6zKrrN9Cu5DdmApzm2gbvU,1167133944
GGErVtkosV71ZZBhXQZJiVEfaryZW6FdrrpQV5yKBj1W,1073191259
33aiLWJXjkUBaDGRC6F3pJx4hq15rSMfgi5N6UJwDAag,900351899
6UsVKPTL3em63RnD18g1rR7di2wFYgYA8AxDtouC9vco,1170236352
DpFCTfbj3UPQ1uGHcybeUTFAfph9HLZoJ3bQAtRLhVGN,5708639
13aXszJRXD9ugCEwUoXN179FmVPu4aPdbTZnNA4YpNN7,1168843648
zQfdBnxcZTcC1TSLPiF4ov7pLLR9tmWiHYcMhU9oZKd,1167299503
7hUKUAu1bgBbbpDV4VAGFqx4os3RH6h88Cwq8GzxANZW,465500
3WLsEW2o9RkXFNxs5y5HowToW4M6BKewvrTPNw93G5LC,3
A6xUgNvEG3xs8tYS3CfhxxSKiEKgcDaPbUxQ8ksteFJC,1166123531
7umT65mWiLQPRcuqV46hC2aYgvxgYQuyHsgoGCq3XYAj,1163405131
9srqvMEzsHCERrccE4WSEuqNYSkgAN3jEF9FzJ8QHyk7,1167004321
4rp5aDDr78KF3vo8d1VVDZEVtLfiBJEp5rPkpgXycy4g,586583520
GKmshcuB1dTyLKPxRotrnYPhnxmbEnEpyoEFbNRKpwXf,5912820
A1N8DsVveguQwmNLr8nja5cuqsG7Ey3yquRr7s7CYVjm,1161958118
3BDqKKJgQmynB1YbeeieWnx2sMvVVbAxinsdXhMLGXhU,1255212
6i1LEGz1WEKwMqCnM4E2CPnq5i8AnuBh92CcbFiTHdja,1169016582
4aAtUUowEFbwcuSDRGeLVVBpoQfaCXGdsVwbjuKrRqoK,2046603
6G6XTM8m5eSjvoHNQCHxsE1ijNb2aGVqhfyPkdr3tBfh,1
axARhTHuJMcTK3dHjkpPB8H4gd2rY4Xzoh7zqTf6KLn,1280074683
CvVFUfTBarh9KrYBZptMjSGb3tvWKAMhUCCUXTsv3ag9,1166865912
AtRP6qYZYR4QtbN4AdsfSbkUunZgsC4rKSbWrfFC3pK2,6288074
GFexHU2EkUcmcKbj3GyiuNQoa7TreCxLkAxMb2xeLHgS,3851556439
Hr9Wchu2hSwcUNxGJJiAV17hxhTd5qmyCJTik4KAtCyv,207009447
6urdS5FQwkbTfeYitb5nCvY5roxqzFJbvuXGr5UKdpwX,1167799443
JCuhzaoQ9SnXg78Efo1vaMqXoXm3XanuoBXS1yUJ6HiV,1169067985
T577KKYTdzZrtYQTSQYakJmT222dfynLgttSbjdUADH,5831053
FB35fGEzAQVu3Cr3JehRymHhYUsGtRiMwNdVHhKnftUR,1163488956
9vP6vkyE88g3fSGuf5vAFFRkiG7ePGqz6V8mSVrQ3pBZ,1169077655
2q5KJXw91K4bGg9Mg3asvt5qxefMaWfzA5csFJFSrwft,8394557
3fXPRUXPZQhMB6eAKcPL4fWYPcQZUebhDV8E1yfLedmh,1167971132
Dd294b1K82XW5EDmQj6YsKwBkTwZ4ktFvpvvkezhpMLp,209578108
9nQz1bRNkTLYFqm6o3RGrnQJsthrNfTETYyhx74NuFGn,1
75f3E6QTpek8HLR6xXUWAWoJz5Vsuvq4MAWgW3jm61SW,343037
F1HYgJ6Dsuz7JbGFUMUG6JKYRpJ6RpmCFXZmrCU7Vwn3,7540521
FhvjfcGnp6wYhNajyPLwYR5ju1v7PtjPYiSeUskabYss,1170502322
yxJHJXqmo5vmJUGqizHRJyPezrGsv8Ze7YyQr3sKpf3,8477602
2CMQb4aU3qEMas1H6XvaXiuajfBkpt7JUKfG2y15wq86,855588
H3cCwRxVvm9uuojx3Tyf7YT5dUG1YRHL6FnJ37p6jeGc,93100
7tnW1UACdhv1tvQY2kxMCRJXrS17BcCGMjEBH6JGeetQ,945825433
2TcYPLze2oVzkHUqpnjREyGdadPRMQMJbHH2MY6ebqFU,3
3hmCjF392B8Gmuk8CBJyztoePe1UC97KZ7fz4wiBZohe,1170267617
F5s7SAMCESusQunudNTM5MUDB1bGYXEQ62DcnM1P6zdU,3107373
3yjptXkcLWbwKiZdzCAQB6mdTnFW3TrZQt59Ys6pZqJW,3099581
BCPzuD55ycNQtfSdxsMD9rt2YeUHjK67G7GDcrxVVi4K,6268168
FWKcMJPNQ6rNg1KqRT4e6sFYSeFehvrMF3jSwfXF1RYK,93128761
Cc4HbBqVADf83xUPJyTy1MDTmpVtyARFBYn2DtiWu83b,1170188261
FwfYKa6JEj5TaVu7pySbabrsVR4Nh49Xg7QvZq8DMa2k,1171082774
BEgKobcGkRv9tAeqmHoUknJZ2BVr2NhD2KWkLYFBwxhM,1171716047
H2QJtkA5F6AMQ3R83pysSg2Yy7fdthJzShTtexHqHtSg,1168940866
FyBznMvHSzwZhi25u1hsXZh7pbnaFUNDMAJezHmrFEQb,1171262180
GTuSSjTfSbnh8QiWA2jMqoTTLg54wBMKDWoQ2ZH9uFQJ,1667873
CppZsGxi6VuCZQnjD1QJopirqHuax84UT39FxQEh8pPq,1170471191
8r6t7eJ2VdugoVd2cUnxbhxzGpjy9Sh15GRKhagum4Kv,1163552576
9uezexsevgQpKGoutfFbxfrF5TBmgXFY4MCrryQRuwiq,1168299470
83W5KvCdyWVkQQKszJBPceWaRxqc4f6ManSD7Uy4VJrQ,1167121367
4j7fJiVpRL1UVYxaepywNdhZP4eqWqVFBmnaBNG7Pfcm,1166228841
2wHCWVMsnd8X56ARf65HpN5eHeUB3KVVMSPEhTpWcunR,1167395852
D14qhoQkf5aantE3cnJ5FssJSnzkqJnGmpFNTBjDGjYE,1004963357
3VkqotiMASMkrq9YeWumDRY3YFmvWUMnaiVxs13NhH5L,1163826818
9LQvQFkEJ3rp5bpbEfQ7vMSQ6XCgizGqS4pQdNxU7uSQ,1164318365
DCLkbCSN9dzD2tdFYevgxG7EYwSuwMGusAYeB7b4tcfo,1943696
7T1s7gdXRKmZcw487LkHzu1KseDdUptYCGmbMnaZ9aLB,1166274111
79pT2sxVYmKaBDYk6neJj9XcpjE25iMd1taUeoLXwMdk,1161666987
vd6dgb7ShpGcx2E7anPiGVJaodUn1dfFhE2on7LrSbi,1
2VidbSEQfuuthxUHBjWo3H6j9u2HoPV2XYTFg1zVX25N,1163252493
FvgPxmr8sob6JcwzgKt4PGk3XB4koUFPoCvZdfLdBbv1,1211176253
3oyZpfMB3WgKzM4de933TrbAJRtKU4CXjsRZu3kiXREi,1159180301
F3LZiy2T3uvSHR1wX3hDnKaKyxjxS3xVF2QLdtghvGLC,1707251
4YynisqckP6RtKBUHt3oHavq1qb624xx7oKyMtTDFZKn,1161684294
2r2DpRvLmX28VQukBzWyDTkAcCxkhbq1ZZea2PQE96sH,1158959761
9ULCAJUjjGyudHSCB7Vuq3jDaCPPYfUHKJVcs34NjuU9,8393545
7AUkE42MmRbgqA6sjoGUYjLjCG8ahXjmSG97YLjmwkVp,1160198123
NFhqfSFUyvdKecoVdVTWByuzMroLmzUsgpbqiEccVQQ,581956388
5gvnNJG8Qxg3qDfKj4NMRRN3mFGPMoKbjLYQVHTuNwrV,93100
CBZyd9KcG7mQZxxZMXJEYH8X1JWzUnDDY63QfnyKtcGk,1161125594
28PW694jWcygM8rdHg8g78VhdhX4PBRHJUK65YbU4gFo,1
AJfzn2xpmX3SeWUWRVsXGgE9UQeJ1gn9gVmd8FZC7r5t,1158013167
DxAZkesZQFEchpSFNeQ4SsyBgm5GBpWrhVCsWkZcNe9C,3097304
7RQzisEmHxXhJsZ2qRYRLTYikE2uYLnER6QuZma6RT6U,10669868
C53m5Kjo6E7ZHYq6Tn3eAfU5HyvH6gt5iju7DapXGxVT,5
AkF1h5pjyWyqSP7rFpSnYA4Uj7mXQbTGUZCUgmSByi5D,6284380
xKw8thEZxmu2Ji1xeYtZXqvu2YsczPDcUSui3anv5Fw,1165113628
DAkbgq6nA9SD7jJQEqGyPmvGbXS8aNWwT1EscuWS6AmT,1167031298
Gx5DmHPb49QLthYXKqdyjPwZXgss4oXv2kKnwQuK7yye,1166574508
48rnQ5wtAg4xpyRDPpSSeVzTJqE26CTbhpubzLjQDTf6,17851998
6UJ7azrcCn7DzWdrMPx2Xskd137RJTXnDjmjbLotRb3d,1169580671
