owner,RADY,RETARDIO,Sensei
7KX4jHuy4AcNohjhFSn36ipaX9ApvxArf4q7THtStJHU,1,0,0
714mY6zpFubExbgJM8vovNy1dkhoD7T63a6uSCjcpMCo,4,0,0
HLfdNgRrQn3nVcRvouQyC7HYSVBxCZmAq6iL7zkXJPTv,2,0,0
Bt85vzCZuuRMHCXLfkNkwKdPVVBhTbz8qCx6GRXWCYFt,2,0,0
9a9TUa8LKRpeoostq9RxLVJ6ra2wAv8DnEMfZ6xmcEEd,1,0,0
7JoMn4prGNSHU8rTsiNyYWhQCm6nEHCmmWgdmmWZUmcV,1,0,0
7RXw3V6MvkHWv7yYzRfUZaL1xG4m1rQRAgLerHsN7tEM,1,0,0
FgH2vFieb74Mhpv76prprSGdPpJeZoo7tE2GiUUkDPB3,3,0,0
AYrdooGLhgVvDBdEKUpnYXh1uop5NrUFnzjdN12fXAAQ,2,0,0
HUGp6z72yBTo1Pjq2ApABnfENKY7cWU4RPGXeBoD2Usf,2,0,0
AHPBym22bNyGDu5qKSsHtrQLmYdS3Q6d5MrQKPgyGdfX,2,0,1
6CRJAk85LrF4819aEWmu2jaRR7M5fWpbkXSedDag8U4B,1,0,0
AfQMcuXjERPajshiDq6iAcVyRmhB15rzSpeVCGLtP8Yi,2,0,0
Bij98qqtpxE68XVvn26ohCqcVTYuiDbdBmDVwNUTpgjy,7,0,0
DuizJDcUZVc3koSDF5W6nFX5qVbCW8RwCWj8k24RTWad,8,0,0
PfiUTvYND6nqpnt5dVzJcJG7PpE8jGfzRCRe6r63dBp,2,0,0
DJEX9xkE9nU46FypcvFiTQGChCkaJfCM3PtsnHAq5gsH,2,0,0
2dDewNJhwgpWVfZGz5yiNSc1D5mBgup1ghjwTeg84nbq,3,0,0
6ngjiMDEvZD28utDqwmwhKxAPxwsnzXQetfHS5FE73Ly,3,0,0
4D4DbV7xZSvGmmmijEaQbVUoaqH4n5N2jDeW6BzaTCNC,2,0,0
HN8KiUn2dDcWdY1NCfQ3KDVX8CoTYudoTiY4cVe4XBvk,2,0,0
BWAr6pokFf4ohEDKbg3EKeVPgYhweUNo7XFVtS7F874r,6,0,0
8ggKoTAo5pwC4qLLwgQ8CoghYeyTQrmpirzmCJGSgMvw,1,0,0
6pEFgRyYk1xzWfrEhDAyv9pcotuJNVAvbKhTWya88Cs6,1,0,0
2Y2CMKiEdWTZeKYNFyYRTQNdnkgP5DA19yNUgTAvsBZk,1,0,0
BYt7XUwkqiuFTbtgS5euDEoRgWiBpYjEMACyC8TENHVz,1,0,0
AMo2Cs5o21yF9E2zW7N8xcncikqC3MkqgpbPxJK9BDAT,2,0,0
DVpyYzFz36JmkNekrwqczC45N7NFSxoR8bguXuqErHeN,2,0,0
DT8PBfwp1FmBCiX8E2tqYvjUS3HYrawwRbuepY4xdo4X,1,0,0
DvaFYLH91p93f9Jvjd28FSq6LPVEVzXGQ9HKMnoqAJe8,1,0,0
DTpJ7mgFNRfFVNEwVHtkksrGqte4h7M69N4nDQhovsEz,1,0,0
De67cN9Rv5hX69Rw2cnjt8fXNQZVwkFh4NC5y1Dffh4h,1,0,0
DZNRGUERY5mKmRCc2GrbdqL6eYYCL22spmFC5RFJNs8a,2,0,0
8PxwRfEKqHg7NLyMze47yrecxHiiHaa3N7LYX3zPfkyg,2,0,0
CiBVX9Am9fCHtWs2JQ3SFrfugsuTudB3ggiG96jVA62,2,0,0
C9ePPczxP6hxnnGRxVFS6ofH7TprAu1PdPQgoeXyh9BT,1,0,0
HN22wZZKM2nrknb1RLivQudcc5rmVGG3QvQXKtiya6z1,2,0,0
37AvBsXUzKHdaYmz3ZQk4vsoFHVToA9GR6zr4Wt8Gkrb,1,0,0
79GoVgGU8ixb6SB2ouockEp1vpiF9rYT3sVecyTxWktL,1,0,0
5SD4rfjMFVCgsPUVUp5cWNYuX3p44FguCBJyeNTTQi8t,2,0,0
HZ5kmaqGB3fT3y6pEJLDMhAsdZtuzzYgynZbCpJ45WnL,1,0,0
FzUoikZxKGUp2rx3Ze9n1Tg4L5rpaTAi34q2UexbGpfQ,2,0,0
CGJbPQvzXVfijuoXxhnpLqyBWp11FvfRupqg2SgKshxn,2,0,0
J8cUq4oeMephnQbs3kModR14TEcLjSm7LqkdoeRUgNzK,1,0,0
669nHmVxJrjdZsAoQhpnKsHCHL5Vbz5VusPcnFJML4PP,1,0,0
2FVMzff3tPBDUE4Jhrc44gZPuueJtExU89y3u6ygwiX6,1,0,1
HisoSJJaoo5sfksnF6qhE8pLCmohXWbztE8YEFokBbsM,1,0,0
BY62sqWJx9PvwaAvqg3Jn7d1Sqp4j7ZTCXea16cmRqye,1,0,0
wYEPfPXVcyMQM6ZS3o4CrdxDnjCPHSHZTFJZ1Q8PBrB,2,0,0
D4otdNNbiQaZX4J4UwxJPjMs6cPCNdT6731g818jA7EL,1,0,0
6uLG4kR8Txwb1uCDyK8G19QqsMQni3jEQB79gygkk7L4,2,0,0
Gc5zxjVhsRx6u7DLRL4xg6RDXafFxfn8t1yR8aWQXHDy,1,0,0
FHp668s9c8gRYCBEGyL7K5E1ZhXfDidvGFWnFZEU7cm,1,0,0
J1QVMxNzSE5oxLvHfBau5WggXexzp5v8ZCtZrJXK3Xp3,1,0,0
8HZxBm8YJ6PqfLwXMrTkLjHzyE3Lf6DER5LsEsGFt2rQ,1,0,0
JAvbaeQioNJNesUHT9BnHmXF4ayR63p2TDX2dT3qVsHB,1,0,0
DKzucQfubFBmS5nAJsxnY9vow5qqmcK5LqSk6M2AoAUM,2,0,0
BhvHkDqP9U23FWnqjW9rHkrqH7iFJbL3CeXSURT312cd,7,0,0
2dRPJwDQNLAkwFJqhczvnJqNQWy3mnbFtxzDVNooMq8Q,1,0,0
8RmcXRWQ1WoZTtP5rqEWu8xGxFtjh2aTFfJzgk3ErbXe,4,0,0
Ca1kxHsBbQSP6TTfAZ3eEwStqxUFFmoz2m1y5Q3yZhgP,2,0,0
FZX7zAzx2RDmUuBpixtoCPqdD7nnqRUfyr2D2prv2zZS,1,0,0
54tk2hoxCtVtTPSeruUbXUFt9z4GmoQZhqGDwoBpYBFr,7,0,0
Hdera6mYRMJBXC3TZLj7pq6crNKNpxUB7sprrvd276Zf,2,0,0
3xnk7EwwtYecAFL2w1JAS3DT9yknRsmwXCBH15nUQ7Dt,2,0,0
4QtqpNtoUN4qB2DmEjw2SqEsKxi382Kvq7A5Laihmrqw,1,0,0
5kCv7JmLYgzVmk1VNFxvmAm4Vu9dLWm51J4SfXmP3wbY,2,0,0
Au2yNuvU42AeAmUR7duNoBKbqaPyDt8uEbZJ3xtW9MwD,2,0,0
9rYUDHzSCyXePD7eKr7ckReALjARCnuaen474SRGAGMs,1,0,0
FXLZoEFE2zMmDpGBQyMNPK4kccr6pgvQ6SJbafy4gFuL,1,0,0
7phmDfvZxxjPXPjCZ7gUvJsgDj3WfZoBHCP3gWrA3tam,4,0,0
8Gx2HQULxq38onDceGwoLZv7qxoyYyFZyjMhY2QGRPD5,2,0,0
8U8e691GCXofYjxLFnRDdTyk73SeYtULJTbt87pxM3FC,1,0,0
87fUL7PjUSp2ksuLnEpKDCWDyauSvmZcrTjj7N2J9FWW,1,0,0
BFi6ExUh8Xdnfbin5yXYK1tWKzHzznVjdgYBvhvqsBxd,1,0,0
CzhBdNAFF6UtZpghgBdLwjzAdpdZrNuSsMPk2xLpcGFJ,1,0,0
AJ9RjowMadrQRVxdw5gnhakT3WGijRrYaLDGUPFUtFt4,1,0,0
3Y3VqZ8WD4qHJdS52JhknU2rtQEfArhDfi94LmiPY4yr,2,0,0
3h6vZMQg2FvqUz1sMg32tqqZiQUYXFKLhi5YCHcsMJqr,2,0,0
BMmgMuUZ8fyGhFy83WGzyPnh2yudUj1KGuUwPTX7zkit,6,0,0
E7BgJEX5wSx5QYZfSusGZQWn4c16LxiXCEizPnvZ3ok8,2,0,0
HbxaParcehqP86RryGtjuBRkNuxML3BTFa5cFPHtdGe4,2,0,0
BRhfvK1xRzyBeusvoMFmeG1EgnAXFZnWrgJPVngt1f4Q,2,0,0
HLFMYfNWZz2L5AoH4StzDYkwGotsWSxbDdugHLKusB2m,1,0,0
B2JqJk1RTWBrw1BovMQp5yJuzfDagzPShhXyuakzDwpz,2,0,0
BEBXLWAjCEVGeAz1dsQThxbyu2VVtrXerPyifsLw4Czj,1,0,0
CF8A9C4BEwFd4wQrfFDq7PM1MjwYgy4TVFvEvjF3HEY6,1,0,0
Bs1DJDS29xvBHB6yv24vKgLrfp1tWLM5AfvVfDRS13qC,1,0,0
3pnKyp5UA5uUkfg4VK1pekuwZFz8usSbp3TwMRGm9Y5e,1,0,0
Hfyx1SeUWMVRfV6heD5QwmxXjDff35yQa1iURYTt4xrt,1,0,0
9UvgAYUJUySjJXLm2NE8ejr4Zgwyk1uW2fHUgPRrbsjn,1,0,0
G8Wt7nFu845MGVEXqj7tFRB48ME7pRJPysXSN5M1FmV8,2,0,0
GYbDZTmf1swg6beo4JoqsqdKbquWrcWWqE2faP1xwWyj,2,0,0
HDGxiYPawSAegSVEPxGa6Q5fxHWyiqBwGw76uaErSaCw,2,0,0
58QvjUxM2vQQ7HaEHP92iuRDiJWKgeJuhbrdgq3bpnfb,1,0,0
8JwZ7xDthx2D77XzoURRiAVsRLXtuHMjr4b4pkTj5Ye3,1,0,0
13qeHdAHRUJQ63WMy2qaxmmnXH73zrexh7sNQ6Z3D5BR,1,0,0
AL5dUZHd1ScJTjDHJG6GXgoDhF3aQRPbGk9ZV4UN6h53,2,0,0
4siYfrxcwDpnuP9s36yhJS6P8BfUgMnzgts2u5swVCg4,2,0,0
3BKa2WCHiGLRySXDqBoBGfhyadq9hACi7hPoQdv15Ed5,1,0,0
CYATnwC39gqxuufx52RBEvJ41K1Y6fF64uRTHq9Pq4LJ,2,0,0
4TGRENATf6KRwkUiuoA8obsHs7fVP84NePYr7wJspJwZ,3,0,0
BYTPo7Uxh8NuKyGPCPCHY91oD9C58JUDH1uvXKHiBTRb,1,0,0
ENCeK18hL2SSi48CPpzSxArybZwav5AbWQyZPVhVE5vu,1,0,0
fUdoHd8GLgKkiiHQ8ZvNZQdNfrox71pLsCbysg9RYEt,1,0,0
4B5wQU4C4TCw71JL5uiVqQeVwwyPdYMLoF47DPcovj9q,1,0,0
HbiQozJSpAT5mdDkEtU654kmsQyUHwyzRaMWbWfdpoD6,1,0,2
93swFe5hcsTikyV5fEsWayiSfWCYkpkviZCiM3XXZ12M,1,0,0
9AUDBWgmEQQMYUpgXwbDFyCRCuSqEYjb4CU81K5GPQvM,2,0,0
CUzZvioX2AGGNx8GdzqEAbtKtxK2bWCuHvmQ7T3WkHUn,2,0,0
HSJ6shXrV1EW47meosXNQMtnCbH2LjKWHkYHi2GPApvk,1,0,0
CTiqJX5NHw9kSmnVdYcRjeXaMNrhiCAdessomcZPBBkR,1,0,0
2d1DMeJ4ysDMDRNrPtcHoWQX9PXVrZ2APtc5tKQZxPTG,1,0,0
Dg8LJyD2Xw5Bkbxnxz5325nuQ4e8QpoviFNpVaS5VjXx,2,0,0
Fr14BfQuDn9nZBRpJvDSrXcQ4AiyPK3FobjP3GkfQZJ4,2,0,0
6dCW2CcewYqhhm3M1mX42cyDZK3NK1pMSFNm7KRXTwDL,1,0,0
DtTRjSugFAJf28nGu4MS9zsmDeWVt54n4jbhpeavh3VL,4,0,0
FDmWSCmYdeSHdt1zuE2mXeeQh9eHe3sGjeomPL58ybP4,1,0,0
Z1N6FdAkXLNR9Mh6gLexyxAMCDSCLHPiFJ3WNi8EH4k,2,0,0
DdFeMEJcsZsodANNGAUapZtAphySNM4MfupnvUCD4ucC,2,0,0
Ao2Bg1wRN7hXqCiQz1vVWPAyyx18GFcZtb2pDRPXu2S5,3,0,0
BSb8oBKRjafYJh9pAJefwYBJiiaDMe9wuGMPTqAuWdiB,1,0,0
ATVbiVKg2D6F4LYakjDd1b5mFBALcTRzqeVu1u9Bs6fj,1,0,0
7H2fogP8bGRGXpMwSrNLYTLuhygy2oarFCQrsZfRfbww,2,0,0
3EMpk6moM6C8r9K926LtaqP3fDtFbGBa2pfj1pe57PtK,3,0,0
5f9jcyW677r1TWse8Xm8s12w62fAX4EaX31rwGR1ZZQi,1,0,0
A3g2sTdhiMLTQFmaBCMpdnFgqKHYLi7yzFbMvt7MXSQd,1,0,0
pdmSykaSRYWNSGwpgcinUuDvDQ2hiVq9LuwJ3M6vKVJ,2,0,0
4cpwPpoFmEfEFj3YtJ7aG5ryjzJndDz8oFE46FZU3kjX,1,0,0
BSFkwnbE2brfcDAxsHVNBCUdmwmHjFvXUmwnnrJzD65t,1,0,0
ADJHTWm9zj1JKJU9tqvQAk6v8b8L6uXc2LgnaKkKCyp8,2,0,0
9YDwpTPe5BbmFfwgTAwY39EWoJxFURvLcpq7qXWzBgiG,2,0,0
7PaxLsePvv1Y32hKHRHFoCDkaoLxLLhzYQCsNwmYynkB,1,0,0
LtjqMYqtzHbqUb7NBWRjfzVrnt5G9NEE6pgQQJgRi4B,1,0,0
Gx2eSnvb6VvcMxh1csmHYo7UrJKJrmvK6wSrUcgkui9C,1,0,0
6KJGoFts7gXi4kNbzVq368tGytC5m1DQ2nEcwqwVagdf,1,0,0
5zigobiV3AQZ3qihCQG4erowcwuZHkAQ9nxNiXCVV7Wo,1,0,0
Ati5etvmYSKPHpRn7hFR5jhubjUt8wCuUhWBaFRfnYTk,1,0,0
9u9ofQGGRoWQV9TservMErmsWBUXqaUG129Cgyfu3vwH,1,0,0
GWLfGq6Y2MXBokvWRcByFWDrAksAqCjVPGThDy53dngr,1,0,0
4hwxfF8MUgVsqyyjwFPofm8tRBTABXR32GYTdBRLbUGz,1,0,0
FYsFWSUwYLj4YroUh7qH48boeLYwwAZfTZEcCRHm8PiT,1,0,0
45UMnux4DKaT4qiptoM4fLKQbjE5ZfdPEgxmoS89cHhC,1,0,0
Fmqq1s2sk8BhDHG1JGMt5erfPZrdMxKE3TVFxxUq76Dt,1,0,0
HA3wrw4HAEyHSm1M8zAfE8cwgQRyUCKDW3E23U8nm3tS,1,0,0
4ApfQvdgVKvQGCUVy47dCimo1nNWePrNFTBKpT3muuPf,1,0,0
5NxVmBeUnBBYEkncPtMJ6MnkEkq1r3qC5MeuLXus9c1M,2,0,0
BjKcAznmCYoE6sfqaFWQRGzWmFPYVqPMJgMjWupChPWC,7,0,0
FVWhTnu39PJsHaVKiojJwVQS8VzBPUwgTokQwAaFXwAL,1,0,0
EQDrGiiP34tKFRKBPdvwBp8Ro5Wn3j339ZMBxAWuP8Qk,1,0,0
4fPvgfS2ticBByTyqn3hcdQixhiBnGGsYG4novGLM533,1,0,0
6w5fLcZr9CySpHHuHtziFwjg7Y4Njn4uCgoDEfxBSQAf,3,0,0
DnLHxdGMYP6k8Bq5soENF1uZpUiXmjo5kjpoWZ7M6dqJ,1,0,0
DUnLfLbZxQvqBmtNvuPtaMYNUmHbymbnYzqJuRZnwGpK,1,0,0
FiqT3s11tFNpxG3ziWvbyaf3bDjMEuLX6dsm4AkR2jmd,1,0,0
HfQcX7feTHXY2Bs9heRULnMJhhLVvFaSEtz2dmRGLcDr,1,0,0
CCmJUvQuCGCMMGfWeXiDNBBkTX6tuGBb4kn9FfBbL7tn,1,0,0
7sS9x8HP3wM8ag2xRDufvWCnRpUsbcnsy1mbnxxjRHPU,1,0,0
RkfnK3Sz5624faiscnX4dt64bLGX3YhP9pdRtjKou3q,1,0,0
J3XnWjgeWrrhZzTqP5Qmxw9tts9zD2W5vY8tn6gAmUKe,1,0,0
HjwRjhpCR8LSzfFV2gcjX75Hmczm5gFTYkWHwY9sd2uF,2,0,0
sPsPyN4V6MW5sBKZhyDgAz2MH19wPw6HuFqj3zQyNZ6,1,0,0
EqU6pQ7NFqtdrgDhZ627dJtXgfneXqwhcGkaVssMVery,2,0,0
Etxhmbmwu5cFtMRBw2qpfDWjvrbJtrnG2i5BPFfG8YBR,1,0,0
HZvFfeRsUep7xzQiNcsDVxfYZgwAANfVyfCCNPCpNoSh,1,0,0
9kHF5ZMYvauyh3ePVzTTzvwKCoTDdcZkBtiywW8fwafh,1,0,0
G3YDmkBCuaPkxrkRLXTkgJUt2QBiQpemwXbDRNAZQkTo,1,0,0
2BUPJMncKcwWRarH7cE7pTaKbvWDdwZ9EK5VTHzT4uKT,2,0,0
8MZCqLRcgdwKq3f9xBNkavoC9Grgou9ZqTThGgEL3add,1,0,0
F2aZMhcWmBxgtMnpU7FtC6v2P9FkYk71FrTtdEsqdrTs,1,0,0
5kNkvri7FUey8eq8xUB36Mq4oBgU6xiUPeQqWjJeytFt,2,0,0
3A4yke6v51PmcUDvbpa6j96J5558VvvCf98NVf4qsvzL,1,0,0
4wU36kmHBKWN8KtJJivfFRgN6TEsfgYn5DiEPrV4fTw7,1,0,0
CZ4CYkW1oceFJwHA66Q2jx61GFAyZEAMSXxZhEa6444b,1,0,0
FNRH8QBdfgu29Sk26nCUwTWKUdAAx3EuE9sD76VQ2qWA,1,0,0
FAazrWwD4CGLApXFoXBzaZZrmFsGf6HeyFnEvChK6BjD,1,0,0
78qghCNUvaLNbLEJG9eUAgvpVbK9HMFJxww1uwtPDdZw,1,0,0
9yAGYYnic4euScoyfuVbw6bqjbSyj77xJMLWD2roRdk1,1,0,0
2syq22BbFY6jgCBVNm7umdWdGDYYJ8JHMxLQReQ1ic8L,2,0,0
2RSfvvnR3UZUencyWJQL78P2aUpz7Hp5PwsurvjVdKKg,2,0,0
u3DhRmCFbZuNqnTX4nmTFWPsk9yXSvE6F53bhnPJAqs,1,0,0
2jWvch4k3RDG1uWpZFBjEBv56KgF6be8QrUmChQ4f22z,2,0,0
7N5kiwnkzfioZxgoHv4CAJNanvkzvghC1ZZokkAnhzm9,3,0,0
3Wj5ZWRLxuvFFVEYo8VLHaiaPdBhek9gS2nskjqAujxN,1,0,0
9vunBd1wYu4ni7JAYUah8wiRCha1w7ETvUnsYqDGcy4p,2,0,0
3rjbHNLALNfhvLXL5b3PAXSAwoDVBfksNtMa2s7wPTgg,2,0,0
8XoMme96mZ1tRw7zEwqDohXFhrjHfjiDnSRb8HdKn6oM,1,0,0
7twoAxgRjWbQ6ZKJyqvVs5yGoud96PaWpPYq46cFPEUw,1,0,0
2eyjHy9makWfdmog7rwoNBi7pR6YLdeFEhim5oMrq1Nv,5,0,0
9Hs3nZ9LenNiwesCEt8Tt59Du3EGce2kQ2baCjaxKgcA,1,0,0
3mZ8ZU8hJHQES9p4JK1X5eUTktuGLv6D7QUNxUQNsLZ5,1,0,0
5UffJA27hmoPrNBMJex9DypsEm9dFJX1EHjfpXdg8Xwc,1,0,0
4MTjQbFkgqgYGvMoeFif9CDvs6sjcJuxh5Lvoh2LoMUi,1,0,0
8ifoT2zcvYN6wYWd9KZ98BvSPUHdXQfMyP2ULhkGMkLA,2,0,0
8Djm5ouU8oVCZMMfMmda7NUhPn9CGFKCV73tiFXidCoK,2,0,0
8g4REX1gQMDQf3LJAdVqXzK8mumPXXiTgNAXFi9KwePa,1,0,0
6dLfdxouHxBmCjxCbcJeekJhR3bZQwJayQasqnkSPbJu,1,0,0
51M7naBoXWxA7RUc8SDRtKu2e5FbJfiGvZojojvSN2LW,2,0,0
A4TLt3NpwQhWKrLgNjVRWZnYjbj5cMYKrKNR7McCqpz9,1,0,0
BC5xG1kT4oDtsPhfb96XGXbTQXCQV36qULBGVBKmUVoW,1,0,0
31JTMi3tv5Hx2U3Yy1FTBmkoLP3f7su1ouMbfHG9MRuH,1,0,0
DPphXbPzgggZU57p6EEER96JCETzKA3sCV6DzKHPwTg,1,0,0
2iM6RRxJxS8NJ9KZqxhzsHKHHAntFF7odjVP6w8ZUUHx,3,0,0
2rSfpDkbRdEpuJPswTzBb2eCe1yDQk2Zho7XP71nTuC4,1,0,0
2nEtXmcJ7fK5cuU6NoWNUwSx4BFtXyj1TXFDALq9EtQR,3,0,0
FfmR8CEPeigVZEHNEaZR1rYmguR3g6E93b5F9ExKt2WA,1,0,0
AHd1apNdxTKVcZKdvwtD818ZVdvA5YymGhn6qm7Z2rtW,1,0,0
GEBMdJVYnbdBmiWszVkLgXuZQA25ZdQWXc9s3MdqRCud,1,0,0
CpPR4SnP3sYYXz2QwwPVmG1371BRbJ2v2FHK4cZcihKW,1,0,0
7tYjZeCvyuJ6jGuaetRW98mhVnhQokkhhGqjN4MxC7rF,2,0,0
71CRyd1HnmGmCKDiFFa6VyKvyfBX5SZEwaMJdSCDZGCo,2,0,0
HQ7aFMEVt9CBrUrXkRNBFHKJ8S9ANh6hAWEngaU46ZsQ,1,0,0
9emUed8STU9PPBS7Pnvdi1sLM96GE6FfcUGdMPNhbd1n,2,0,0
CPpZDjAkiaWXzNLhtd7tTNKauGgdTHDtBZ6hNjuF4z2J,1,0,0
36nGjHMG4uVpPCMQoXzB7coi3jUz3Cn9Re2Jfpogbjrd,4,0,0
zPLCt6N7L4r2fL2HeUsfu2Dd7gvcMJH6bUGyZF9eDQi,1,0,0
HJsGpZ48jrTz6fPDRW1Y3gSGFNToVzq2jze8uAT2C4Aj,2,0,0
HUUYaxbbxw5vbHP3an8CkyjndCmfnaoscngBhKBBNYxJ,1,0,0
7bGwFnsH9UGKJspK4tNQwNwGv1zye65cjbico7ezKVga,1,0,0
BG6oNp9WnHhEWLdzahsB7JtMK48Mco8Zxxihekqn6CyZ,2,0,0
9PRCivUK22QL3m64cWwMvbgvWuvvEBjfKMkbk7NFCFMT,1,0,0
92kv2n8kfrovjnHBpfckVVjhvitXgcoYvLt9APYCdL3E,3,0,0
271kWWnm4cjazcSdjbsJhiuPq9SuyECd6K1dWtmDNQMG,2,0,0
6fQ8kLE8dJp74MBtxvgqC1muPM1xg1eTx97Ajjp3FeK,3,0,0
HGzTK9UPk25sfTTAoA7YuknfBymHipyZQoDchxVCsr3u,1,0,0
Bx6bLxtPL62zX4LeoCKTmQdM4j2DpnJwLKUsGnUnFwXn,1,0,0
EMRA9mxNrzpn6dtm1ky6Yene6Dm8xbDRrtsYk8GRKU5K,1,0,0
EHXhZHF6jHpaV3CGQ71YojS2RYnFjAvhrag7ns1KewNn,1,0,0
DzwMPB6EiaFbttPWEassEr7LXKDKRgRmXcrY33u8t21M,1,0,0
9HQCQg8DxpqwqMDJcnozmYQxcVYZaDmtfvJJiAdFpqGU,1,0,0
EvSHz72JbNnF6rRD8pjmxXXqpjJLAYtdH9YKWoxRXqY2,1,0,0
7JwJfkRwED6HWp2U3mBKLBXwgZXVcDHpfauzq8YXAbg5,1,0,0
bFgs55YADGewWi9daP5uVePrPf1BV5LokdvdKitaxh8,1,0,0
424PzYXBuPbKQrrBXGwREfQsc8UBWZbz2ZFjMJ91ftZ7,2,0,0
52RaMXqws6H383d89DRBEnszDwPQGEZ8mQwi8pRqfCEn,1,0,0
FXbGJuKJrhA4wMY6ctXixrRCma3wY1fSWjP2Ux1ersLU,2,0,0
7F9KJm6rcW2PAgUkRmqXhzMmUpxWcQcLFjarE4bwniqZ,1,0,0
6aUxJQFsciKvjNDmaT4SztXBP5w1QYC5navF3KykHbQr,1,0,0
4hetZNNPgvpE3zq9uLskaRVgbZPP6tqU97DhxoNkQxKZ,1,0,0
E1dBBdXoAsU3Wc388b9dTTy5nYVrivkHBAjrjUWR4d3R,2,0,0
8HxeRUxm3AUN7dstSyZkBg4swoAgUgdnSXC7fc5hd9iq,1,0,0
J2kbcsaMX8c3ANcoWYSiiq69kDbVCPiRfVSkaqvwTenX,1,0,0
4zKSqhQuCgZBT8PEANqkEWjVGy1FzJ7MbNAGyiPyeTVW,3,0,0
Ev8SA8eWZ2qKQVmguzhJeEn9Jjgt7R7NRVAQyWYDwXtg,1,0,0
9F2MLEqUXecY4H6urcmJ3G2pVuj9QeMHZNbXAhbv6U1s,2,0,0
AWgvdVzECEA2vBYM2hKXg7Tn13kvgwMCxXMJRhMXd1Dn,1,0,0
8qfoNcRCuhbzLiVREnvLtgkfZFSWvi5ZTyWkcVcFrTTX,1,0,0
CWakoUccSBkBEA3c6XQENwPqFWXtiMnaQRnofxv2aVjL,1,0,0
4g75KFwAAmcirXXWhJZtUWXmcQ6fnKxQA5z2uiEP6Mk7,1,0,0
FHgDGgELTxqca1inYR3jjDpQ2Djyb1AoKcaZkb3572qE,1,0,0
FgHZ9RWYhDbWWzT7JK8bjhicsS9bdFqT9Yq8sP7QNRy5,1,0,0
wUZHoabi3vbCaPB5BgcfSutymPhB7UKWZorXKtD3DjN,1,0,0
JDYbXJS4KCPJ9YMcjAwZfr5Hz2xigSxXbY7j6hpmKkNo,1,0,0
7AGLWNbN7ECGDWV2Smv3qgmyX3Y6RXFkCN9wc484KapR,1,0,0
aqvEcZSLyYKZdCQs455UdCMaoQgTuWFk8o5veopTAi5,1,0,0
8zWye6SuX4T16tao1pLa9afvJpXuPJtvKVMcAxDjqEuF,1,0,0
AVLPrDA2rRQerRvcTUj6xCjtNWA4Hkkx9Mv49LZpw3Nt,2,0,0
4TAAv2jxv5YraaMW2UXr9vvW5j1WVy5w52LYaM6QGFmY,1,0,0
J9CnffoZxbLGDzYmSAiJUwMH3BarXeGH4WmsicyQmPr3,2,0,0
FsgQbsLY6MRB9dgnwPdxoTkwT7zFJe8BiPwKuo1qxHoE,1,0,0
C82Tz9arfjfUsv8UymLKvvXfMKz6EKrcZApMK4tffupw,1,0,0
44tjzKe9eSfHrvmhRgbgvVeMnFFXLdx1X2eYEiwkq2yc,1,0,0
8LhTuNzntQRHhNGqV6dqmwAcSH5oC3yReEr5Fj45toNG,1,0,0
CNxvCpqKLXJt62buXxJbCpizc3nLYEs5i2oQNuV7F6fS,1,0,0
3hkcAJRxhXR2ZsBDwYm2q8Q22XEfecJGUHd9sP2EtKx5,1,0,0
9jHjokrQVcAHcF1TN9hcnBYH1CZ8ac1bsaJb6ePhD6ff,1,0,0
zXqgLHv1sy3RTYG5B767siMkW8sJA38hqDGLZ2Sg2iw,1,0,0
F86i3MJcEKrnmJsNa99gsvq3nkKCGvKo71Ae7rTWqVeb,1,0,0
HX9gdCWoaoQY8jxTcfZh8vSfz5ozoq48jUkNr6guyvwf,1,0,0
H7VSFcL4tGh2TWc5VvNG9ZxPchNMBjHhAPzE2xXmc8nD,2,0,0
HwUM3XLkSVmHVy8FXVkvyEV1ofQAqpqVqEGzrqnBfbsK,1,0,0
AQRBHFmzB2ir5QiqqTESBqRAQz1meJHpytggCqmZouD5,1,0,0
5WFCYiNGZajWZSivA4Bbx4oTX5NP4TEzVDgNHZ8moFCS,1,0,0
H8BHyFi3ZrWYJ63PmbAgSDjc3TKuQLujYYCXXKVwZM5N,2,0,0
EezprHNMGVJ24k3dWCs3exnAnaFjWqTWtxdL6N55UGfj,1,0,1
CGxJ31FXEFDAizKvr8YNg1tHeZMKPt9bxA4REX8S1WmF,2,0,0
218nc9cTUcGzzx5s5qXU6t2839eeUbRzPkcXHzSGY11k,1,0,0
4SeL696pjo6oLB8zddq1uM7ji9sPAXTrtbKhq35fEayK,2,0,0
3CY6HwUhHB42PqF6MAbUfnjaVZc1n7mySSDYmBh1RLS9,1,0,0
6tKUB2EupHh2mwTADxwwxpHphKzcPoHBnjd44xiXaoJe,2,0,0
7dMJjXcab31hKEEyDFj7xEWjrcimSq1UiuKfxPYMi244,2,0,0
DTZQvw8YmSV8YzF2fDCKvxPYPA8QNaVrCEcKrNrSAioE,1,0,0
4jhj3PJ7KFVcAWTFAx5Giff327vjWtQP7SSnpVZnv5dx,1,0,0
BA8KLmF5KNkNycrBYXTktXWuE29U4Tc8NdxGCxwECFYE,1,0,0
UJtBxBvMYBjK3bBmmdfpdQPMBeeUpYvvDKWymXkYUQz,1,0,0
GRsUkuozry2StajV3R5z6YbYQRpceFeYC8A2YEf7i8Xi,2,0,0
